created_date,product,campaign_name,clicks,cost,leads,prospect,funding,NTF,campaign
2023-01-05,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,,1.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-01-05,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,2.0,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-01-06,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,,3.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-01-06,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,,1.0,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-01-06,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-01-07,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-01-09,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,,2.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-01-09,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,,,1.0,10000000.0,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-01-09,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-01-10,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,,,,2.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-01-10,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,,2.0,1.0,120000000.0,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-01-10,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-01-11,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,,,,1.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-01-11,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-01-12,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,,,,1.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-01-12,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,,2.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-01-12,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,,1.0,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-01-12,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,,1.0,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-01-12,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,2.0,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-01-13,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,,1.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-01-13,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,,,1.0,19000000.0,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-01-13,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,,1.0,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-01-13,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-01-14,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,,,,1.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-01-14,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,,1.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-01-16,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,,,,4.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-01-16,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,,2.0,1.0,45000000.0,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-01-16,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,,1.0,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-01-16,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-01-17,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,,,,3.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-01-17,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,,3.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-01-17,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,,1.0,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-01-18,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,,,,3.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-01-18,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,,1.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-01-18,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,,,1.0,17000000.0,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-01-18,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,,1.0,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-01-18,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-01-19,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,,,,1.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-01-19,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,,1.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-01-20,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,,3.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-01-20,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,,,1.0,16500000.0,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-01-21,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,,1.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-01-21,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-01-23,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,,2.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-01-23,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-01-24,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,,,,1.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-01-24,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,,1.0,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-01-24,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-01-25,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,,,,1.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-01-25,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,,,1.0,133000000.0,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-01-26,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,,,,1.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-01-26,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,,1.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-01-27,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,,,,3.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-01-27,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,,1.0,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-01-28,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,,,1.0,10500000.0,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-01-30,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,,1.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-01-30,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,,1.0,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-01-30,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,,1.0,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-01-30,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,2.0,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-01-31,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,,,,1.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-01-31,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,,2.0,1.0,50000000.0,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-01-31,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,,1.0,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-01-31,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,2.0,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-02-01,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,7310.0,6547313.5,8.0,,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-02-01,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,862.0,8730578.0,6.0,,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-02-01,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,740.0,8340885.5,36.0,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-02-01,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,2842.0,10504044.0,63.0,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-02-01,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,300.0,4956992.0,7.0,1.0,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-02-02,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,6580.0,6178137.0,7.0,,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-02-02,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,734.0,6797040.5,3.0,,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-02-02,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,881.0,9487946.0,40.0,1.0,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-02-02,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,1970.0,11327216.0,67.0,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-02-02,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,384.0,6398940.5,4.0,1.0,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-02-03,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,7095.0,5697866.0,8.0,,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-02-03,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,754.0,10149481.0,5.0,2.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-02-03,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,1273.0,9598889.0,11.0,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-02-03,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,2365.0,11378309.0,23.0,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-02-03,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,545.0,14038218.0,4.0,2.0,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-02-04,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,5918.0,6838412.5,12.0,,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-02-04,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,638.0,6135128.0,4.0,1.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-02-04,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-02-04,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,513.0,10209479.0,1.0,,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-02-05,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,5471.0,6506896.5,5.0,,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-02-05,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,886.0,8509964.0,11.0,,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-02-05,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,554.0,16096601.0,,,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-02-06,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,5216.0,9284205.0,12.0,1.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-02-06,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,780.0,12810878.0,2.0,2.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-02-06,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,1150.0,9486517.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-02-06,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,2733.0,8051914.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-02-06,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,534.0,14753255.0,1.0,,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-02-07,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,4792.0,8205361.5,8.0,1.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-02-07,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,854.0,12708398.0,7.0,,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-02-07,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,943.0,8514767.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-02-07,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,2947.0,8639915.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-02-07,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,582.0,14072768.0,,,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-02-08,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,3933.0,6933537.5,8.0,,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-02-08,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,960.0,11689993.0,7.0,1.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-02-08,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,1290.0,8842046.0,2.0,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-02-08,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,2799.0,8758422.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-02-08,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,553.0,13765774.0,1.0,1.0,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-02-09,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,5177.0,7085756.5,6.0,,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-02-09,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,1187.0,13981350.0,10.0,2.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-02-09,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,1501.0,5806809.0,2.0,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-02-09,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,3728.0,15022660.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-02-09,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,596.0,13254544.0,3.0,1.0,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-02-10,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,4218.0,8127532.5,7.0,,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-02-10,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,1305.0,14656275.0,9.0,4.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-02-10,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,1624.0,6846080.5,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-02-10,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,1484.0,12752764.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-02-10,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,623.0,10708565.0,2.0,,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-02-11,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,3754.0,7963936.0,6.0,,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-02-11,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,947.0,11351148.0,13.0,1.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-02-11,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-02-11,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,531.0,7811598.0,1.0,,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-02-12,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,3317.0,7181019.0,10.0,,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-02-12,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,806.0,8759169.0,3.0,,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-02-12,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,494.0,7033539.0,,,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-02-13,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,3735.0,7748351.5,7.0,1.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-02-13,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,1032.0,15527805.0,7.0,3.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-02-13,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,2167.0,13002475.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-02-13,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,1086.0,10175286.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-02-13,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,779.0,11119416.0,,1.0,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-02-14,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,3657.0,7873312.5,9.0,,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-02-14,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,1096.0,15308273.0,11.0,2.0,1.0,25000000.0,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-02-14,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,2092.0,16025460.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-02-14,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,1822.0,9454880.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-02-14,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,761.0,13156947.0,,,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-02-15,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,3636.0,7583914.0,6.0,1.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-02-15,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,1179.0,17129908.0,11.0,3.0,3.0,183711500.0,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-02-15,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,1371.0,11005442.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-02-15,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,1508.0,9784799.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
