source,product,metrics,campaign,ad_name,adset_name,date,actual,forecast,baseline
Google,BPKB Mobil,Prospect,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-04-03,8.0,,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,2023-04-03,,,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,,,2023-04-03,,,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,2023-04-03,,,
Google,BPKB Mobil,Prospect,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-04-03,1.0,,
Google,BPKB Mobil,Prospect,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-04-03,1.0,,
Google,BPKB Mobil,Prospect,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-04-03,1.0,,
Google,BPKB Mobil,Prospect,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-04-03,1.0,,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-04-03,,,
Google,BPKB Mobil,Prospect,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,,,2023-04-04,,,
Google,BPKB Mobil,Prospect,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-04-04,1.0,,
Google,BPKB Mobil,Prospect,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-04-04,1.0,,
Google,BPKB Mobil,Prospect,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-04-04,1.0,,
Google,BPKB Mobil,Prospect,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-04-04,1.0,,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,2023-04-04,,,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,,,2023-04-04,,,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,2023-04-04,,,
Google,BPKB Mobil,Prospect,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-04-04,2.0,,
Google,BPKB Mobil,Prospect,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-04-04,2.0,,
Google,BPKB Mobil,Prospect,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-04-04,2.0,,
Google,BPKB Mobil,Prospect,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-04-04,2.0,,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-04-04,,,
Google,BPKB Mobil,Prospect,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,,,2023-04-05,,,
Google,BPKB Mobil,Prospect,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-04-05,3.0,,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,2023-04-05,,,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,,,2023-04-05,,,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,2023-04-05,,,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-04-05,1.0,,
Google,BPKB Mobil,Prospect,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,,,2023-04-06,1.0,,
Google,BPKB Mobil,Prospect,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-04-06,2.0,,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,2023-04-06,,,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,,,2023-04-06,,,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,2023-04-06,,,
Google,BPKB Mobil,Prospect,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,,,2023-04-07,,,
Google,BPKB Mobil,Prospect,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-04-07,,,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,2023-04-07,,,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,,,2023-04-07,,,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,2023-04-07,,,
Google,BPKB Mobil,Prospect,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,,,2023-04-08,2.0,,
Google,BPKB Mobil,Prospect,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-04-08,5.0,,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,,,2023-04-08,,,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,2023-04-08,,,
Google,BPKB Mobil,Prospect,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-04-09,,,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,,,2023-04-09,,,
Google,BPKB Mobil,Prospect,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,,,2023-04-10,,,
Google,BPKB Mobil,Prospect,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-04-10,7.0,,
Google,BPKB Mobil,Prospect,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-04-10,7.0,,
Google,BPKB Mobil,Prospect,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-04-10,7.0,,
Google,BPKB Mobil,Prospect,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-04-10,7.0,,
Google,BPKB Mobil,Prospect,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-04-10,1.0,,
Google,BPKB Mobil,Prospect,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-04-10,1.0,,
Google,BPKB Mobil,Prospect,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-04-10,1.0,,
Google,BPKB Mobil,Prospect,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-04-10,1.0,,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,2023-04-10,,,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,,,2023-04-10,,,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,2023-04-10,,,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-04-10,2.0,,
Google,BPKB Mobil,Prospect,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,,,2023-04-11,,,
Google,BPKB Mobil,Prospect,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-04-11,6.0,,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,2023-04-11,,,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,2023-04-11,,,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-04-11,1.0,,
Google,BPKB Mobil,Prospect,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,,,2023-04-12,,,
Google,BPKB Mobil,Prospect,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-04-12,5.0,,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,2023-04-12,,,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,2023-04-12,,,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-04-12,,,
Google,BPKB Mobil,Prospect,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,,,2023-04-13,1.0,,
Google,BPKB Mobil,Prospect,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-04-13,3.0,,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,2023-04-13,,,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,,,2023-04-13,,,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,2023-04-13,,,
Google,BPKB Mobil,Prospect,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,,,2023-04-14,,,
Google,BPKB Mobil,Prospect,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-04-14,3.0,,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,2023-04-14,,,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,,,2023-04-14,1.0,,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,2023-04-14,,,
Google,BPKB Mobil,Prospect,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,,,2023-04-15,,,
Google,BPKB Mobil,Prospect,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-04-15,5.0,,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,2023-04-15,,,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,,,2023-04-15,1.0,,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,2023-04-15,,,
Google,BPKB Mobil,Prospect,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-04-16,,,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,,,2023-04-16,,,
Google,BPKB Mobil,Prospect,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,,,2023-04-17,,,
Google,BPKB Mobil,Prospect,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-04-17,9.0,,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,2023-04-17,,,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,,,2023-04-17,,,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,2023-04-17,,,
Google,BPKB Mobil,Prospect,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,,,2023-04-18,,,
Google,BPKB Mobil,Prospect,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-04-18,5.0,,
Google,BPKB Mobil,Prospect,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-04-18,5.0,,
Google,BPKB Mobil,Prospect,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-04-18,5.0,,
Google,BPKB Mobil,Prospect,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-04-18,5.0,,
Google,BPKB Mobil,Prospect,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-04-18,1.0,,
Google,BPKB Mobil,Prospect,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-04-18,1.0,,
Google,BPKB Mobil,Prospect,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-04-18,1.0,,
Google,BPKB Mobil,Prospect,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-04-18,1.0,,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,2023-04-18,,,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,,,2023-04-18,,,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,2023-04-18,,,
Google,BPKB Mobil,Prospect,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,,,2023-04-19,,,
Google,BPKB Mobil,Prospect,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,2023-04-19,4.0,,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,2023-04-19,,,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,2023-04-19,,,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-04-13,,1.328681411562162,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-04-14,,1.4797712894478812,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-04-15,,1.1669818689540579,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-04-16,,1.3604842413637637,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-04-17,,1.6221530337018155,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-04-18,,1.5836125204081242,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-04-19,,1.267451894312515,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-04-20,,1.3143527344999173,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-04-21,,1.4654426123849773,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-04-22,,1.1526531918912302,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-04-23,,1.3461555642999539,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-04-24,,1.6078243566396586,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-04-25,,1.5692838433451357,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-04-26,,1.2531232172503914,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-04-27,,1.3000240574373376,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-04-28,,1.4511139353220732,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-04-29,,1.1383245148291499,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-04-30,,1.3318268872375179,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-05-01,,1.5934956795769377,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-05-02,,1.5549551662825225,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-05-03,,1.238794540187728,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-05-04,,1.285695380373922,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-05-05,,1.436785258259588,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-05-06,,1.1239958377663648,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-05-07,,1.317498210175215,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-05-08,,1.5791670025144988,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-05-09,,1.5406264892199095,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-05-10,,1.2244658631246708,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-05-11,,1.2713667033113425,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-05-12,,1.4224565811966838,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-05-13,,1.10966716070358,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-05-14,,1.3031695331127793,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-05-15,,1.5648383254512228,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-05-16,,1.526297812156546,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-05-17,,1.2101371860624015,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-05-18,,1.257038026249098,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-05-19,,1.408127904133989,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-05-20,,1.0953384836414575,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-05-21,,1.2888408560504763,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-05-22,,1.550509648388784,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-05-23,,1.511969135093933,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-05-24,,1.195808508999344,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-05-25,,1.2427093491865184,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-05-26,,1.393799227071775,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-05-27,,1.0810098065786722,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-05-28,,1.2745121789879073,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-05-29,,1.5361809713260628,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-05-30,,1.4976404580319342,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-05-31,,1.1814798319372204,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-06-01,,1.228380672124274,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-06-02,,1.3794705500090805,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-06-03,,1.0666811295158873,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-06-04,,1.2601835019256045,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-06-05,,1.5218522942636241,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-06-06,,1.483311780969321,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-06-07,,1.167151154874557,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-06-08,,1.2140519950613595,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-06-09,,1.3651418729463858,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-06-10,,1.052352452453145,
Google,Sertifikat Rumah,Prospect,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,2023-06-11,,1.2458548248617947,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,2023-04-20,,0.45075595281573133,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,2023-04-21,,0.9624883788038087,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,2023-04-22,,0.4612802367306844,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,2023-04-23,,0.4572887194374824,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,2023-04-24,,0.5536087536154903,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,2023-04-25,,0.7703979702282937,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,2023-04-26,,0.6128235242464461,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,2023-04-27,,0.42281490820489953,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,2023-04-28,,0.934547334192863,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,2023-04-29,,0.4333391921208446,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,2023-04-30,,0.42934767482644254,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,2023-05-01,,0.5256677090040988,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,2023-05-02,,0.7424569256181935,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,2023-05-03,,0.584882479635619,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,2023-05-04,,0.3948738635930492,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,2023-05-05,,0.9066062895822341,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,2023-05-06,,0.40539814750975667,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,2023-05-07,,0.4014066302161564,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,2023-05-08,,0.4977266643937347,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,2023-05-09,,0.7145158810080935,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,2023-05-10,,0.5569414350238403,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,2023-05-11,,0.3669328189822171,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,2023-05-12,,0.8786652449712881,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,2023-05-13,,0.3774571028986683,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,2023-05-14,,0.3734655856051169,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,2023-05-15,,0.4697856197818352,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,2023-05-16,,0.6865748363957965,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,2023-05-17,,0.5290003904139646,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,2023-05-18,,0.3389917743720011,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,2023-05-19,,0.8507242003605006,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,2023-05-20,,0.3495160582891591,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,2023-05-21,,0.34552454099483076,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,2023-05-22,,0.44184457517147135,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,2023-05-23,,0.6586337917856965,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,2023-05-24,,0.501059345802186,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,2023-05-25,,0.311050729761169,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,2023-05-26,,0.8227831557494201,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,2023-05-27,,0.32157501367807084,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,2023-05-28,,0.3175834963830373,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,2023-05-29,,0.41390353056007956,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,2023-05-30,,0.6306927471737948,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,2023-05-31,,0.47311830119227893,
Google,BPKB Motor,Prospect,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,2023-06-01,,0.283109685150953,
