created_date,product,campaign,clicks,cost,leads,prospect,funding,NTF
2023-02-23,BPKB Mobil,Leads | BPKB Mobil | PMax | Web 1 | Nationwide | UDP | All Time,6383.0,5089564.0,,,,
2023-02-23,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | BFI Audience | Nationwide | All Time,1247.0,6123808.5,7.0,,,
2023-02-23,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Jawa Sumatera | All Time,547.0,1906789.75,1.0,,,
2023-02-23,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,3298.0,8099904.5,7.0,,,
2023-02-23,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Modal Usaha,294.0,1112958.0,6.0,,,
2023-02-23,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting HTS,42.0,2999938.0,1.0,1.0,,
2023-02-23,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,1073.0,16423781.0,9.0,,1.0,50000000.0
2023-02-23,BPKB Mobil,Leads | BPKB Mobil | Search | Web 10 | Nationwide | Targeting | General,245.0,3780494.0,,,,
2023-02-23,BPKB Mobil,Leads | BPKB Mobil | Smart Display | Web 1 | Nationwide | All Time,2526.0,5178537.5,25.0,,,
2023-02-23,BPKB Mobil,Leads | BPKB Mobil | Youtube For Action | Web 1 | Nationwide,364.0,1079253.875,,,,
2023-02-23,BPKB Mobil,leads-bpkb-mobil-search-web-1-nationwide-modal-usaha,,,,,,
2023-02-23,BPKB Mobil,Leads_BPKB_Mobil_Search_Web1_Observation_Experiment_All_Time,2286.0,6524045.5,12.0,,,
2023-02-23,BPKB Motor,Leads | All Product | Search | Web 1 | Nationwide | Competitor,,,,1.0,,
2023-02-23,BPKB Motor,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,,1.0,,
2023-02-23,BPKB Motor,Leads | BPKB Motor | Discovery | Web 1 | Nationwide,1192.0,2957791.75,,,,
2023-02-23,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Clean | Nationwide | All Time,360.0,3034734.5,,,,
2023-02-23,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,682.0,8230191.0,,,,
2023-02-23,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,2181.0,9239098.0,,,,
2023-02-23,BPKB Motor,leads-bpkb-motor-search-web1-nationwide-all-time,,,,,,
2023-02-23,Sertifikat Rumah,Awareness | Rumah | Search | Web 1 | Cover Area | All Time,1912.0,3815760.25,4.0,1.0,,
2023-02-23,Sertifikat Rumah,Leads | All Product | Search | Web 1 | Nationwide | Competitor,,,,1.0,,
2023-02-23,Sertifikat Rumah,Leads | BPKB Mobil | Smart Display | Web 1 | Nationwide | All Time,,,,1.0,,
2023-02-23,Sertifikat Rumah,Leads | Seritifikat Rumah | Discovery | Web 1 | Cover Area | All Time,776.0,1814745.125,6.0,1.0,,
2023-02-23,Sertifikat Rumah,Leads | Seritifikat Rumah | PMax | Web 1 | Cover Area | All Time,4558.0,5742539.5,34.0,1.0,,
2023-02-23,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,429.0,5170212.5,1.0,1.0,,
2023-02-23,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time leads-sertifikat-rumah-experiment-search-web-1-cover-area-all-time,535.0,6160962.0,5.0,,,
2023-02-24,BPKB Mobil,Awareness Reach | BPKB Mobil | Display Remarketing | Web 1 | Nationwide,3032.0,6506735.0,44.0,,,
2023-02-24,BPKB Mobil,Leads | All Product | Search | Web 1 | Nationwide | Competitor,,,,1.0,,
2023-02-24,BPKB Mobil,Leads | BPKB Mobil | Discovery | Web 1 | Nationwide | All Time,3273.0,12433521.0,9.0,2.0,,
2023-02-24,BPKB Mobil,Leads | BPKB Mobil | PMax | Web 1 | Nationwide | UDP | All Time,8832.0,7308183.0,,,,
2023-02-24,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | BFI Audience | Nationwide | All Time,1217.0,5886798.5,8.0,1.0,,
2023-02-24,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Jawa Sumatera | All Time,550.0,2294711.5,3.0,1.0,1.0,98850000.0
2023-02-24,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,4401.0,10109023.0,7.0,1.0,,
2023-02-24,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Modal Usaha,460.0,1722800.0,12.0,,,
2023-02-24,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting HTS,58.0,2999539.0,,,,
2023-02-24,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,1192.0,16659931.0,12.0,1.0,,
2023-02-24,BPKB Mobil,Leads | BPKB Mobil | Search | Web 10 | Nationwide | Targeting | General,163.0,2622629.0,,,,
2023-02-24,BPKB Mobil,Leads | BPKB Mobil | Smart Display | Web 1 | Nationwide | All Time,3194.0,6390340.5,41.0,,1.0,60000000.0
2023-02-24,BPKB Mobil,Leads | BPKB Mobil | Youtube For Action | Web 1 | Nationwide,312.0,1076361.25,1.0,,,
2023-02-24,BPKB Mobil,leads-bpkb-mobil-discovery-web-1-nationwide-all-time,,,,,,
2023-02-24,BPKB Mobil,Leads_BPKB_Mobil_Search_Web1_Observation_Experiment_All_Time,3340.0,10644795.0,11.0,,,
2023-02-24,BPKB Motor,Awareness Reach | BPKB Mobil | Display Remarketing | Web 1 | Nationwide,,,,,1.0,8600000.0
2023-02-24,BPKB Motor,Leads | All Product | Search | Web 1 | Nationwide | Competitor,,,,1.0,,
2023-02-24,BPKB Motor,Leads | BPKB Motor | Discovery | Web 1 | Nationwide,1234.0,3049710.75,,,,
2023-02-24,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Clean | Nationwide | All Time,483.0,3324865.0,,,,
2023-02-24,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,2047.0,8246553.0,,,,
2023-02-24,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,2116.0,7435239.0,,,,
2023-02-24,BPKB Motor,leads-bpkb-motor-discovery-web1-nationwide,,,,,,
2023-02-24,Sertifikat Rumah,Awareness | Rumah | Search | Web 1 | Cover Area | All Time,2655.0,5037115.5,16.0,,,
2023-02-24,Sertifikat Rumah,Leads | All Product | Search | Web 1 | Nationwide | Competitor,,,,1.0,,
2023-02-24,Sertifikat Rumah,Leads | Seritifikat Rumah | Discovery | Web 1 | Cover Area | All Time,817.0,1831888.0,6.0,1.0,,
2023-02-24,Sertifikat Rumah,Leads | Seritifikat Rumah | PMax | Web 1 | Cover Area | All Time,4899.0,6803282.5,30.0,2.0,,
2023-02-24,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,441.0,6349832.5,2.0,,,
2023-02-24,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time leads-sertifikat-rumah-experiment-search-web-1-cover-area-all-time,463.0,6140342.0,1.0,1.0,,
2023-02-25,BPKB Mobil,Awareness Reach | BPKB Mobil | Display Remarketing | Web 1 | Nationwide,2613.0,6070906.0,38.0,,,
2023-02-25,BPKB Mobil,Leads | BPKB Mobil | Discovery | Web 1 | Nationwide | All Time,2498.0,11450930.0,11.0,1.0,,
2023-02-25,BPKB Mobil,Leads | BPKB Mobil | PMax | Web 1 | Nationwide | UDP | All Time,7651.0,8050850.0,,,,
2023-02-25,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | BFI Audience | Nationwide | All Time,1154.0,5979955.0,7.0,,,
2023-02-25,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Jawa Sumatera | All Time,604.0,2128457.0,2.0,,,
2023-02-25,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,3120.0,9800823.0,10.0,2.0,,
2023-02-25,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Modal Usaha,475.0,1780081.0,8.0,,,
2023-02-25,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting HTS,70.0,3102418.0,1.0,,,
2023-02-25,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,1001.0,9294000.0,7.0,,,
2023-02-25,BPKB Mobil,Leads | BPKB Mobil | Search | Web 10 | Nationwide | Targeting | General,203.0,4406492.0,,,,
2023-02-25,BPKB Mobil,Leads | BPKB Mobil | Smart Display | Web 1 | Nationwide | All Time,2450.0,5880508.0,36.0,1.0,,
2023-02-25,BPKB Mobil,Leads | BPKB Mobil | Youtube For Action | Web 1 | Nationwide,218.0,989058.5,,,,
2023-02-25,BPKB Mobil,leads-bpkb-mobil-discovery-web1-nationwide-all-time,,,,,,
2023-02-25,BPKB Mobil,Leads_BPKB_Mobil_Search_Web1_Observation_Experiment_All_Time,3008.0,10835559.0,9.0,2.0,,
2023-02-25,BPKB Motor,Leads | BPKB Mobil | Search | Web 1 | Jawa Sumatera | All Time,,,,1.0,,
2023-02-25,BPKB Motor,Leads | BPKB Motor | Discovery | Web 1 | Nationwide,,,,,,
2023-02-25,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Clean | Nationwide | All Time,642.0,2927877.5,,,,
2023-02-25,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,,,,
2023-02-25,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,,,,
2023-02-25,BPKB Motor,leads-bpkb-motor-discovery-web1-nationwide,,,,,,
2023-02-25,Sertifikat Rumah,Awareness | Rumah | Search | Web 1 | Cover Area | All Time,2392.0,5011650.5,5.0,2.0,,
2023-02-25,Sertifikat Rumah,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting HTS,,,,1.0,,
2023-02-25,Sertifikat Rumah,Leads | Seritifikat Rumah | Discovery | Web 1 | Cover Area | All Time,861.0,1804229.125,3.0,2.0,,
2023-02-25,Sertifikat Rumah,Leads | Seritifikat Rumah | PMax | Web 1 | Cover Area | All Time,5194.0,9096726.0,44.0,,,
2023-02-25,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,373.0,5985847.0,,1.0,,
2023-02-25,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time leads-sertifikat-rumah-experiment-search-web-1-cover-area-all-time,459.0,5655962.0,3.0,,,
2023-02-26,BPKB Mobil,Awareness Reach | BPKB Mobil | Display Remarketing | Web 1 | Nationwide,2734.0,6081579.5,35.0,,,
2023-02-26,BPKB Mobil,Leads | BPKB Mobil | Discovery | Web 1 | Nationwide | All Time,2703.0,11074921.0,6.0,,,
2023-02-26,BPKB Mobil,Leads | BPKB Mobil | PMax | Web 1 | Nationwide | UDP | All Time,7265.0,7419389.0,,,,
2023-02-26,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | BFI Audience | Nationwide | All Time,1090.0,5355617.5,6.0,,,
2023-02-26,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Jawa Sumatera | All Time,775.0,3107134.25,2.0,,,
2023-02-26,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,3065.0,9053381.0,13.0,,,
2023-02-26,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Modal Usaha,433.0,1494106.0,7.0,,,
2023-02-26,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting HTS,19.0,1876212.0,1.0,,,
2023-02-26,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,885.0,9850636.0,10.0,,,
2023-02-26,BPKB Mobil,Leads | BPKB Mobil | Search | Web 10 | Nationwide | Targeting | General,164.0,3457953.0,,,,
2023-02-26,BPKB Mobil,Leads | BPKB Mobil | Smart Display | Web 1 | Nationwide | All Time,2519.0,5944032.0,32.0,,,
2023-02-26,BPKB Mobil,Leads | BPKB Mobil | Youtube For Action | Web 1 | Nationwide,231.0,990277.1875,,,,
2023-02-26,BPKB Mobil,leads-bpkb-mobil-discovery-web-1-nationwide-all-time,,,,,,
2023-02-26,BPKB Mobil,Leads_BPKB_Mobil_Search_Web1_Observation_Experiment_All_Time,2537.0,8474766.0,5.0,,,
2023-02-26,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Clean | Nationwide | All Time,602.0,2983277.0,,,,
2023-02-26,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,,,,
2023-02-26,Sertifikat Rumah,Awareness | Rumah | Search | Web 1 | Cover Area | All Time,2555.0,4505755.5,17.0,,,
2023-02-26,Sertifikat Rumah,Leads | Seritifikat Rumah | Discovery | Web 1 | Cover Area | All Time,902.0,1598974.0,1.0,,,
2023-02-26,Sertifikat Rumah,Leads | Seritifikat Rumah | PMax | Web 1 | Cover Area | All Time,4241.0,6993808.5,32.0,,,
2023-02-26,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,325.0,6102199.5,,,,
2023-02-26,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time leads-sertifikat-rumah-experiment-search-web-1-cover-area-all-time,491.0,5623857.0,1.0,,,
2023-02-27,BPKB Mobil,Awareness Reach | BPKB Mobil | Display Remarketing | Web 1 | Nationwide,2229.0,5958315.0,23.0,3.0,,
2023-02-27,BPKB Mobil,Leads | All Product | Search | Web 1 | Nationwide | Competitor,,,,1.0,,
2023-02-27,BPKB Mobil,Leads | BPKB Mobil | Discovery | Web 1 | Nationwide | All Time,2787.0,10912121.0,9.0,1.0,,
2023-02-27,BPKB Mobil,Leads | BPKB Mobil | PMax | Web 1 | Nationwide | UDP | All Time,6588.0,6885187.0,,,,
2023-02-27,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | BFI Audience | Nationwide | All Time,1120.0,5063327.0,5.0,1.0,,
2023-02-27,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Jawa Sumatera | All Time,553.0,2165506.25,3.0,,,
2023-02-27,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,2691.0,8465044.0,6.0,4.0,,
2023-02-27,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Modal Usaha,437.0,1440442.0,4.0,,,
2023-02-27,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting HTS,40.0,1528024.0,,,,
2023-02-27,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,1445.0,23064704.0,12.0,6.0,1.0,136190000.0
2023-02-27,BPKB Mobil,Leads | BPKB Mobil | Search | Web 10 | Nationwide | Targeting | General,224.0,6125736.0,,,,
2023-02-27,BPKB Mobil,Leads | BPKB Mobil | Smart Display | Web 1 | Nationwide | All Time,1925.0,5937595.0,23.0,1.0,,
2023-02-27,BPKB Mobil,Leads | BPKB Mobil | Youtube For Action | Web 1 | Nationwide,271.0,991240.0,1.0,,,
2023-02-27,BPKB Mobil,Leads_BPKB_Mobil_Search_Web1_Observation_Experiment_All_Time,2692.0,8467927.0,10.0,1.0,,
2023-02-27,BPKB Motor,Leads | All Product | Search | Web 1 | Nationwide | Competitor,,,,1.0,,
2023-02-27,BPKB Motor,Leads | BPKB Mobil | Search | Web 1 | Jawa Sumatera | All Time,,,,,1.0,13700000.0
2023-02-27,BPKB Motor,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,,2.0,,
2023-02-27,BPKB Motor,Leads | BPKB Motor | Discovery | Web 1 | Nationwide,1043.0,2371289.5,,,,
2023-02-27,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Clean | Nationwide | All Time,473.0,2752608.0,,,,
2023-02-27,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,792.0,8276447.0,,,,
2023-02-27,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,1537.0,7218523.0,,,,
2023-02-27,Sertifikat Rumah,Awareness | Rumah | Search | Web 1 | Cover Area | All Time,2366.0,4437039.0,6.0,,,
2023-02-27,Sertifikat Rumah,Leads | All Product | Search | Web 1 | Nationwide | Competitor,,,,1.0,,
2023-02-27,Sertifikat Rumah,Leads | BPKB Mobil | Discovery | Web 1 | Nationwide | All Time,,,,1.0,,
2023-02-27,Sertifikat Rumah,Leads | Seritifikat Rumah | Discovery | Web 1 | Cover Area | All Time,1162.0,1643453.0,2.0,,,
2023-02-27,Sertifikat Rumah,Leads | Seritifikat Rumah | PMax | Web 1 | Cover Area | All Time,4385.0,8119212.5,47.0,1.0,,
2023-02-27,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,309.0,5602934.0,,,,
2023-02-27,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time leads-sertifikat-rumah-experiment-search-web-1-cover-area-all-time,559.0,5547239.0,2.0,,,
2023-02-28,BPKB Mobil,Awareness Reach | BPKB Mobil | Display Remarketing | Web 1 | Nationwide,3510.0,7394250.0,24.0,,,
2023-02-28,BPKB Mobil,Leads | All Product | Search | Web 1 | Nationwide | Competitor,,,,2.0,1.0,38600000.0
2023-02-28,BPKB Mobil,Leads | BPKB Mobil | Discovery | Web 1 | Nationwide | All Time,2439.0,10373685.0,2.0,1.0,,
2023-02-28,BPKB Mobil,Leads | BPKB Mobil | PMax | Web 1 | Nationwide | UDP | All Time,9292.0,9069506.0,,,,
2023-02-28,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | BFI Audience | Nationwide | All Time,1073.0,3981774.0,4.0,,,
2023-02-28,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Jawa Sumatera | All Time,465.0,2953915.25,5.0,,,
2023-02-28,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,3209.0,8441302.0,11.0,2.0,,
2023-02-28,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Modal Usaha,561.0,1754210.0,6.0,,,
2023-02-28,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting HTS,34.0,1373110.0,1.0,1.0,,
2023-02-28,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,2104.0,25249150.0,7.0,1.0,1.0,25000000.0
2023-02-28,BPKB Mobil,Leads | BPKB Mobil | Smart Display | Web 1 | Nationwide | All Time,2752.0,5956014.0,34.0,1.0,,
2023-02-28,BPKB Mobil,Leads | BPKB Mobil | Youtube For Action | Web 1 | Nationwide,267.0,988971.1875,,,,
2023-02-28,BPKB Mobil,leads-bpkb-mobil-discovery-web1-nationwide-all-time,,,,,,
2023-02-28,BPKB Mobil,Leads_BPKB_Mobil_Search_Web1_Observation_Experiment_All_Time,2438.0,8465714.0,6.0,1.0,,
2023-02-28,BPKB Motor,Awareness Reach | BPKB Mobil | Display Remarketing | Web 1 | Nationwide,,,,1.0,,
2023-02-28,BPKB Motor,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,,,,1.0,,
2023-02-28,BPKB Motor,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,,1.0,1.0,7600000.0
2023-02-28,BPKB Motor,Leads | BPKB Motor | Discovery | Web 1 | Nationwide,799.0,2191062.25,,,,
2023-02-28,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Clean | Nationwide | All Time,688.0,2911226.5,,,,
2023-02-28,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,1009.0,7776383.0,,,,
2023-02-28,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,244.0,2028189.0,,,,
2023-02-28,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,2291.0,7026119.0,,,,
2023-02-28,BPKB Motor,leads-bpkb-motor-discovery-web1-nationwide,,,,,,
2023-02-28,Sertifikat Rumah,Awareness | Rumah | Search | Web 1 | Cover Area | All Time,2244.0,4749630.0,8.0,1.0,,
2023-02-28,Sertifikat Rumah,Leads | Seritifikat Rumah | Discovery | Web 1 | Cover Area | All Time,1076.0,1444789.75,3.0,1.0,1.0,143266000.0
2023-02-28,Sertifikat Rumah,Leads | Seritifikat Rumah | PMax | Web 1 | Cover Area | All Time,5621.0,8261287.0,35.0,,,
2023-02-28,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,329.0,4161621.25,1.0,,,
2023-02-28,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time leads-sertifikat-rumah-experiment-search-web-1-cover-area-all-time,488.0,4435171.0,3.0,1.0,,
2023-03-01,BPKB Mobil,Awareness Reach | BPKB Mobil | Display Remarketing | Web 1 | Nationwide,2904.0,7389716.0,40.0,,,
2023-03-01,BPKB Mobil,Leads | BPKB Mobil | Discovery | Web 1 | Nationwide | All Time,2921.0,13687194.0,10.0,1.0,,
2023-03-01,BPKB Mobil,Leads | BPKB Mobil | PMax | Web 1 | Nationwide | UDP | All Time,9958.0,7466744.5,,,,
2023-03-01,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | BFI Audience | Nationwide | All Time,1223.0,5976757.0,9.0,,,
2023-03-01,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Employement | Nationwide | All Time,2.0,10314.0,,,,
2023-03-01,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Jawa Sumatera | All Time,587.0,3119946.5,2.0,,,
2023-03-01,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,4199.0,8681939.0,14.0,,,
2023-03-01,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Modal Usaha,486.0,1688918.0,12.0,,,
2023-03-01,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting HTS,28.0,1478678.0,1.0,,,
2023-03-01,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,1464.0,20916714.0,12.0,,,
2023-03-01,BPKB Mobil,Leads | BPKB Mobil | Search | Web 10 | Nationwide | Targeting | General,241.0,4743854.0,,,,
2023-03-01,BPKB Mobil,Leads | BPKB Mobil | Smart Display | Web 1 | Nationwide | All Time,1411.0,3440887.25,33.0,,,
2023-03-01,BPKB Mobil,Leads | BPKB Mobil | Youtube For Action | Web 1 | Nationwide,317.0,1050009.25,,,,
2023-03-01,BPKB Mobil,leads-bpkb-mobil-discovery-web-1-nationwide-all-time,,,,,,
2023-03-01,BPKB Mobil,Leads_BPKB_Mobil_Search_Web1_Observation_Experiment_All_Time,2842.0,8316159.5,9.0,,,
2023-03-01,BPKB Motor,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,,1.0,,
2023-03-01,BPKB Motor,Leads | BPKB Motor | Discovery | Web 1 | Nationwide,1391.0,3154809.25,,,,
2023-03-01,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Clean | Nationwide | All Time,523.0,3047448.0,,,,
2023-03-01,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,655.0,8044861.5,,,,
2023-03-01,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,221.0,1612809.0,2.0,,,
2023-03-01,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,2612.0,6894319.0,,,,
2023-03-01,BPKB Motor,leads-bpkb-motor-discovery-web1-nationwide,,,,,,
2023-03-01,Sertifikat Rumah,Awareness | Rumah | Search | Web 1 | Cover Area | All Time,3211.0,4289599.0,19.0,1.0,,
2023-03-01,Sertifikat Rumah,Leads | All Product | Search | Web 1 | Nationwide | Competitor,,,,1.0,,
2023-03-01,Sertifikat Rumah,Leads | Seritifikat Rumah | Discovery | Web 1 | Cover Area | All Time,1115.0,1586789.0,3.0,,,
2023-03-01,Sertifikat Rumah,Leads | Seritifikat Rumah | PMax | Web 1 | Cover Area | All Time,4934.0,7380247.5,40.0,1.0,,
2023-03-01,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,417.0,6144624.0,,,,
2023-03-01,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time leads-sertifikat-rumah-experiment-search-web-1-cover-area-all-time,635.0,5991188.0,10.0,,,
2023-03-02,BPKB Mobil,Awareness Reach | BPKB Mobil | Display Remarketing | Web 1 | Nationwide,2862.0,5891637.0,30.0,,,
2023-03-02,BPKB Mobil,Leads | BPKB Mobil | Discovery | Web 1 | Nationwide | All Time,3140.0,13518788.0,16.0,2.0,,
2023-03-02,BPKB Mobil,Leads | BPKB Mobil | PMax | Web 1 | Nationwide | UDP | All Time,9547.0,8467928.0,,,,
2023-03-02,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | BFI Audience | Nationwide | All Time,1358.0,4065195.25,2.0,,,
2023-03-02,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Jawa Sumatera | All Time,544.0,2858511.0,4.0,1.0,,
2023-03-02,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,2130.0,4783531.5,11.0,2.0,,
2023-03-02,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Modal Usaha,284.0,973424.0,1.0,,,
2023-03-02,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting HTS,27.0,1538010.0,1.0,,,
2023-03-02,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,1388.0,20801924.0,15.0,1.0,,
2023-03-02,BPKB Mobil,Leads | BPKB Mobil | Smart Display | Web 1 | Nationwide | All Time,3301.0,6241861.0,68.0,,,
2023-03-02,BPKB Mobil,Leads | BPKB Mobil | Youtube For Action | Web 1 | Nationwide,319.0,1037370.625,,,,
2023-03-02,BPKB Mobil,leads-bpkb-mobil-discovery-web1-nationwide-all-time,,,,,,
2023-03-02,BPKB Mobil,Leads_BPKB_Mobil_Search_Web1_Observation_Experiment_All_Time,3650.0,6756147.5,12.0,,,
2023-03-02,BPKB Motor,Leads | BPKB Motor | Discovery | Web 1 | Nationwide,1510.0,3183712.5,,,,
2023-03-02,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Clean | Nationwide | All Time,545.0,3168659.0,,,,
2023-03-02,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,817.0,8399987.0,,,,
2023-03-02,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,200.0,1585183.0,1.0,,,
2023-03-02,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,1760.0,4917609.0,,,,
2023-03-02,BPKB Motor,Leads | Seritifikat Rumah | Discovery | Web 1 | Cover Area | All Time,,,,1.0,,
2023-03-02,BPKB Motor,leads-bpkb-motor-discovery-web1-nationwide,,,,,,
2023-03-02,Sertifikat Rumah,Awareness | Rumah | Search | Web 1 | Cover Area | All Time,2625.0,4068719.0,8.0,2.0,,
2023-03-02,Sertifikat Rumah,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,,1.0,,
2023-03-02,Sertifikat Rumah,Leads | Seritifikat Rumah | Discovery | Web 1 | Cover Area | All Time,1551.0,2330680.5,3.0,3.0,,
2023-03-02,Sertifikat Rumah,Leads | Seritifikat Rumah | PMax | Web 1 | Cover Area | All Time,3751.0,6331936.5,38.0,1.0,,
