source,product,metrics,campaign,ad_name,adset_name,date,actual,forecast,baseline
Meta,BPKB Motor,Leads,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabodetabek,Paket Reguler (Video),Single Image & Video - Lookalike,2023-05-26,,0.0,
Meta,BPKB Motor,Leads,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabodetabek,Paket Reguler (Video),Single Image & Video - Lookalike,2023-05-27,,0.0,
Meta,BPKB Motor,Leads,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabodetabek,Paket Reguler (Video),Single Image & Video - Lookalike,2023-05-28,,0.0,
Meta,BPKB Motor,Leads,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabodetabek,Paket Reguler (Video),Single Image & Video - Lookalike,2023-05-29,,0.0,
Meta,BPKB Motor,Leads,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabodetabek,Paket Reguler (Video),Single Image & Video - Lookalike,2023-05-30,,0.0,
Meta,BPKB Motor,Leads,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabodetabek,Paket Reguler (Video),Single Image & Video - Lookalike,2023-05-31,,0.0,
Meta,BPKB Motor,Leads,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabodetabek,Paket Reguler (Video),Single Image & Video - Lookalike,2023-06-01,,0.0,
Meta,BPKB Motor,Leads,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabodetabek,Paket Reguler (Video),Single Image & Video - Lookalike,2023-06-02,,0.0,
Meta,BPKB Motor,Leads,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabodetabek,Paket Reguler (Video),Single Image & Video - Lookalike,2023-06-03,,0.0,
Meta,BPKB Motor,Leads,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabodetabek,Paket Reguler (Video),Single Image & Video - Lookalike,2023-06-04,,0.0,
Meta,BPKB Motor,Leads,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabodetabek,Paket Reguler (Video),Single Image & Video - Lookalike,2023-06-05,,0.0,
Meta,BPKB Motor,Leads,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabodetabek,Paket Reguler (Video),Single Image & Video - Lookalike,2023-06-06,,0.0,
Meta,BPKB Motor,Leads,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabodetabek,Paket Reguler (Video),Single Image & Video - Lookalike,2023-06-07,,0.0,
Meta,BPKB Motor,Leads,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabodetabek,Paket Reguler (Video),Single Image & Video - Lookalike,2023-06-08,,0.0,
Meta,BPKB Motor,Leads,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabodetabek,Paket Reguler (Video),Single Image & Video - Lookalike,2023-06-09,,0.0,
Meta,BPKB Motor,Leads,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabodetabek,Paket Reguler (Video),Single Image & Video - Lookalike,2023-06-10,,0.0,
Meta,BPKB Motor,Leads,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabodetabek,Paket Reguler (Video),Single Image & Video - Lookalike,2023-06-11,,0.0,
Meta,BPKB Motor,Leads,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabodetabek,Paket Reguler (Video),Single Image & Video - Lookalike,2023-06-12,,0.0,
Meta,BPKB Motor,Leads,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabodetabek,Paket Reguler (Video),Single Image & Video - Lookalike,2023-06-13,,0.0,
Meta,BPKB Motor,Leads,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabodetabek,Paket Reguler (Video),Single Image & Video - Lookalike,2023-06-14,,0.0,
Meta,BPKB Motor,Leads,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabodetabek,Paket Reguler (Video),Single Image & Video - Lookalike,2023-06-15,,0.0,
Meta,BPKB Motor,Leads,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabodetabek,Paket Reguler (Video),Single Image & Video - Lookalike,2023-06-16,,0.0,
Meta,BPKB Motor,Leads,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabodetabek,Paket Reguler (Video),Single Image & Video - Lookalike,2023-06-17,,0.0,
Meta,BPKB Motor,Leads,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabodetabek,Paket Reguler (Video),Single Image & Video - Lookalike,2023-06-18,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-04-16,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-04-17,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-04-18,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-04-19,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-04-20,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-04-21,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-04-22,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-04-23,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-04-24,263.0,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-04-25,283.0,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-04-26,370.0,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-04-27,349.0,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-04-28,316.0,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-04-29,321.0,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-04-30,295.0,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-05-01,299.0,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-05-02,310.0,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-05-03,369.0,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-05-04,356.0,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-05-05,342.0,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-05-06,412.0,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-05-07,479.0,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-05-08,437.0,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-05-09,446.0,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-05-10,227.0,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-05-11,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-05-12,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-05-13,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-05-14,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-05-15,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-05-16,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-05-17,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-05-18,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-05-19,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-05-20,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-05-21,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-05-22,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-05-23,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-05-24,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-05-25,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-05-26,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-05-27,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-05-28,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-05-29,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-05-30,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-05-31,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-06-01,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-06-02,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-06-03,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-06-04,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-06-05,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-06-06,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-06-07,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-06-08,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-06-09,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-06-10,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-06-11,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-06-12,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-06-13,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance,Mix Photo & Video,2023-06-14,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah,Mix Photo & Video,2023-04-16,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah,Mix Photo & Video,2023-04-17,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah,Mix Photo & Video,2023-04-18,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah,Mix Photo & Video,2023-04-19,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah,Mix Photo & Video,2023-04-20,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah,Mix Photo & Video,2023-04-21,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah,Mix Photo & Video,2023-04-22,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah,Mix Photo & Video,2023-04-23,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah,Mix Photo & Video,2023-04-24,645.0,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah,Mix Photo & Video,2023-04-25,587.0,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah,Mix Photo & Video,2023-04-26,364.0,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah,Mix Photo & Video,2023-04-27,292.0,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah,Mix Photo & Video,2023-04-28,383.0,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah,Mix Photo & Video,2023-04-29,321.0,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah,Mix Photo & Video,2023-04-30,230.0,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah,Mix Photo & Video,2023-05-01,362.0,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah,Mix Photo & Video,2023-05-02,454.0,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah,Mix Photo & Video,2023-05-03,297.0,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah,Mix Photo & Video,2023-05-04,365.0,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah,Mix Photo & Video,2023-05-05,444.0,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah,Mix Photo & Video,2023-05-06,380.0,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah,Mix Photo & Video,2023-05-07,299.0,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah,Mix Photo & Video,2023-05-08,344.0,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah,Mix Photo & Video,2023-05-09,326.0,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah,Mix Photo & Video,2023-05-10,261.0,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah,Mix Photo & Video,2023-05-11,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah,Mix Photo & Video,2023-05-12,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah,Mix Photo & Video,2023-05-13,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah,Mix Photo & Video,2023-05-14,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah,Mix Photo & Video,2023-05-15,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah,Mix Photo & Video,2023-05-16,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah,Mix Photo & Video,2023-05-17,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah,Mix Photo & Video,2023-05-18,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah,Mix Photo & Video,2023-05-19,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah,Mix Photo & Video,2023-05-20,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah,Mix Photo & Video,2023-05-21,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah,Mix Photo & Video,2023-05-22,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah,Mix Photo & Video,2023-05-23,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah,Mix Photo & Video,2023-05-24,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah,Mix Photo & Video,2023-05-25,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah,Mix Photo & Video,2023-05-26,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah,Mix Photo & Video,2023-05-27,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah,Mix Photo & Video,2023-05-28,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah,Mix Photo & Video,2023-05-29,,0.0,
Meta,Sertifikat Rumah,Leads,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah,Mix Photo & Video,2023-05-30,,0.0,
